RespondentID,AgeGroup,Gender,Income,Task,Alternative,Chosen,Brand,Price,Camera,Storage
180,25-34,Female,"20,000-50,000",4,1,0,Apple,$699,Triple,128GB
180,25-34,Female,"20,000-50,000",4,2,1,Apple,$699,Triple,256GB
181,18-24,Other,"20,000-50,000",1,1,0,Apple,$699,Triple,256GB
181,18-24,Other,"20,000-50,000",1,2,1,Samsung,$899,Triple,256GB
181,18-24,Other,"20,000-50,000",2,1,0,Apple,$899,Triple,128GB
181,18-24,Other,"20,000-50,000",2,2,1,Apple,$899,Dual,128GB
181,18-24,Other,"20,000-50,000",3,1,1,Apple,$699,Triple,256GB
181,18-24,Other,"20,000-50,000",3,2,0,Samsung,$899,Dual,128GB
181,18-24,Other,"20,000-50,000",4,1,1,Samsung,$699,Dual,256GB
181,18-24,Other,"20,000-50,000",4,2,0,Samsung,$699,Triple,256GB
182,18-24,Other,"50,001-100,000",1,1,1,Samsung,$899,Triple,128GB
182,18-24,Other,"50,001-100,000",1,2,0,Samsung,$899,Triple,256GB
182,18-24,Other,"50,001-100,000",2,1,1,Apple,$899,Triple,128GB
182,18-24,Other,"50,001-100,000",2,2,0,Samsung,$699,Triple,256GB
182,18-24,Other,"50,001-100,000",3,1,1,Apple,$699,Dual,128GB
182,18-24,Other,"50,001-100,000",3,2,0,Apple,$699,Triple,256GB
182,18-24,Other,"50,001-100,000",4,1,0,Samsung,$899,Triple,256GB
182,18-24,Other,"50,001-100,000",4,2,1,Samsung,$899,Dual,128GB
183,35-44,Other,"100,001-150,000",1,1,0,Apple,$699,Triple,128GB
183,35-44,Other,"100,001-150,000",1,2,1,Samsung,$699,Dual,256GB
183,35-44,Other,"100,001-150,000",2,1,0,Apple,$899,Triple,128GB
183,35-44,Other,"100,001-150,000",2,2,1,Samsung,$899,Triple,128GB
183,35-44,Other,"100,001-150,000",3,1,0,Samsung,$699,Triple,256GB
183,35-44,Other,"100,001-150,000",3,2,1,Samsung,$899,Triple,256GB
183,35-44,Other,"100,001-150,000",4,1,0,Apple,$699,Dual,128GB
183,35-44,Other,"100,001-150,000",4,2,1,Samsung,$699,Triple,128GB
184,35-44,Other,"50,001-100,000",1,1,1,Samsung,$899,Dual,128GB
184,35-44,Other,"50,001-100,000",1,2,0,Apple,$899,Dual,128GB
184,35-44,Other,"50,001-100,000",2,1,0,Samsung,$699,Dual,128GB
184,35-44,Other,"50,001-100,000",2,2,1,Samsung,$899,Triple,256GB
184,35-44,Other,"50,001-100,000",3,1,1,Samsung,$699,Triple,128GB
184,35-44,Other,"50,001-100,000",3,2,0,Apple,$899,Dual,256GB
184,35-44,Other,"50,001-100,000",4,1,0,Apple,$899,Triple,128GB
184,35-44,Other,"50,001-100,000",4,2,1,Samsung,$699,Triple,128GB
185,45-54,Female,"20,000-50,000",1,1,0,Samsung,$899,Dual,128GB
185,45-54,Female,"20,000-50,000",1,2,1,Samsung,$899,Triple,128GB
185,45-54,Female,"20,000-50,000",2,1,1,Apple,$699,Dual,256GB
185,45-54,Female,"20,000-50,000",2,2,0,Samsung,$699,Dual,128GB
185,45-54,Female,"20,000-50,000",3,1,0,Samsung,$699,Triple,128GB
185,45-54,Female,"20,000-50,000",3,2,1,Samsung,$699,Dual,256GB
185,45-54,Female,"20,000-50,000",4,1,0,Samsung,$899,Dual,128GB
185,45-54,Female,"20,000-50,000",4,2,1,Samsung,$699,Triple,128GB
186,35-44,Female,"150,001+",1,1,1,Samsung,$899,Dual,256GB
186,35-44,Female,"150,001+",1,2,0,Apple,$899,Dual,128GB
186,35-44,Female,"150,001+",2,1,0,Samsung,$899,Dual,128GB
186,35-44,Female,"150,001+",2,2,1,Apple,$699,Dual,128GB
186,35-44,Female,"150,001+",3,1,0,Samsung,$699,Triple,128GB
186,35-44,Female,"150,001+",3,2,1,Apple,$699,Dual,128GB
186,35-44,Female,"150,001+",4,1,0,Samsung,$699,Dual,128GB
186,35-44,Female,"150,001+",4,2,1,Samsung,$699,Triple,256GB
187,18-24,Female,"50,001-100,000",1,1,0,Samsung,$699,Dual,256GB
187,18-24,Female,"50,001-100,000",1,2,1,Apple,$699,Triple,128GB
187,18-24,Female,"50,001-100,000",2,1,0,Apple,$699,Dual,256GB
187,18-24,Female,"50,001-100,000",2,2,1,Samsung,$899,Triple,128GB
187,18-24,Female,"50,001-100,000",3,1,1,Apple,$899,Triple,256GB
187,18-24,Female,"50,001-100,000",3,2,0,Apple,$899,Triple,256GB
187,18-24,Female,"50,001-100,000",4,1,0,Samsung,$699,Triple,256GB
187,18-24,Female,"50,001-100,000",4,2,1,Apple,$699,Dual,128GB
188,45-54,Other,"20,000-50,000",1,1,1,Samsung,$899,Dual,128GB
188,45-54,Other,"20,000-50,000",1,2,0,Apple,$699,Triple,128GB
188,45-54,Other,"20,000-50,000",2,1,1,Samsung,$699,Triple,128GB
188,45-54,Other,"20,000-50,000",2,2,0,Samsung,$699,Triple,256GB
188,45-54,Other,"20,000-50,000",3,1,1,Apple,$699,Dual,256GB
188,45-54,Other,"20,000-50,000",3,2,0,Apple,$899,Dual,256GB
188,45-54,Other,"20,000-50,000",4,1,0,Apple,$899,Dual,128GB
188,45-54,Other,"20,000-50,000",4,2,1,Samsung,$699,Dual,128GB
189,35-44,Other,"150,001+",1,1,0,Samsung,$899,Triple,128GB
189,35-44,Other,"150,001+",1,2,1,Apple,$899,Dual,256GB
189,35-44,Other,"150,001+",2,1,1,Apple,$699,Dual,128GB
189,35-44,Other,"150,001+",2,2,0,Samsung,$699,Triple,256GB
189,35-44,Other,"150,001+",3,1,1,Apple,$699,Triple,256GB
189,35-44,Other,"150,001+",3,2,0,Apple,$699,Triple,128GB
189,35-44,Other,"150,001+",4,1,0,Apple,$699,Dual,256GB
189,35-44,Other,"150,001+",4,2,1,Apple,$699,Triple,128GB
190,25-34,Male,"50,001-100,000",1,1,0,Samsung,$899,Dual,128GB
190,25-34,Male,"50,001-100,000",1,2,1,Samsung,$899,Triple,256GB
190,25-34,Male,"50,001-100,000",2,1,0,Apple,$899,Dual,128GB
190,25-34,Male,"50,001-100,000",2,2,1,Apple,$699,Triple,256GB
190,25-34,Male,"50,001-100,000",3,1,1,Samsung,$699,Triple,128GB
190,25-34,Male,"50,001-100,000",3,2,0,Samsung,$899,Triple,128GB
190,25-34,Male,"50,001-100,000",4,1,0,Samsung,$899,Dual,128GB
190,25-34,Male,"50,001-100,000",4,2,1,Samsung,$899,Triple,128GB
191,45-54,Male,"100,001-150,000",1,1,0,Apple,$899,Dual,256GB
191,45-54,Male,"100,001-150,000",1,2,1,Samsung,$699,Dual,256GB
191,45-54,Male,"100,001-150,000",2,1,1,Samsung,$699,Triple,128GB
191,45-54,Male,"100,001-150,000",2,2,0,Apple,$699,Triple,128GB
191,45-54,Male,"100,001-150,000",3,1,0,Samsung,$699,Triple,256GB
191,45-54,Male,"100,001-150,000",3,2,1,Samsung,$899,Dual,256GB
191,45-54,Male,"100,001-150,000",4,1,1,Samsung,$699,Triple,128GB
191,45-54,Male,"100,001-150,000",4,2,0,Samsung,$899,Dual,256GB
192,45-54,Female,"150,001+",1,1,0,Apple,$899,Dual,256GB
192,45-54,Female,"150,001+",1,2,1,Samsung,$699,Dual,256GB
192,45-54,Female,"150,001+",2,1,0,Apple,$699,Dual,256GB
192,45-54,Female,"150,001+",2,2,1,Samsung,$699,Dual,256GB
192,45-54,Female,"150,001+",3,1,0,Apple,$699,Dual,256GB
192,45-54,Female,"150,001+",3,2,1,Samsung,$899,Triple,128GB
192,45-54,Female,"150,001+",4,1,1,Apple,$899,Triple,128GB
192,45-54,Female,"150,001+",4,2,0,Apple,$699,Dual,256GB
193,18-24,Female,"100,001-150,000",1,1,0,Samsung,$899,Triple,128GB
193,18-24,Female,"100,001-150,000",1,2,1,Apple,$899,Dual,256GB
193,18-24,Female,"100,001-150,000",2,1,1,Samsung,$699,Dual,256GB
193,18-24,Female,"100,001-150,000",2,2,0,Apple,$899,Triple,128GB
193,18-24,Female,"100,001-150,000",3,1,0,Apple,$899,Triple,128GB
193,18-24,Female,"100,001-150,000",3,2,1,Apple,$699,Dual,128GB
193,18-24,Female,"100,001-150,000",4,1,0,Samsung,$699,Dual,128GB
193,18-24,Female,"100,001-150,000",4,2,1,Apple,$699,Triple,256GB
194,45-54,Male,"20,000-50,000",1,1,0,Apple,$699,Triple,256GB
194,45-54,Male,"20,000-50,000",1,2,1,Samsung,$899,Triple,128GB
194,45-54,Male,"20,000-50,000",2,1,1,Apple,$899,Dual,256GB
194,45-54,Male,"20,000-50,000",2,2,0,Samsung,$899,Triple,128GB
194,45-54,Male,"20,000-50,000",3,1,0,Apple,$699,Dual,256GB
194,45-54,Male,"20,000-50,000",3,2,1,Apple,$699,Dual,256GB
194,45-54,Male,"20,000-50,000",4,1,1,Samsung,$899,Dual,256GB
194,45-54,Male,"20,000-50,000",4,2,0,Apple,$699,Dual,256GB
195,35-44,Other,"50,001-100,000",1,1,1,Samsung,$699,Triple,256GB
195,35-44,Other,"50,001-100,000",1,2,0,Apple,$899,Triple,128GB
195,35-44,Other,"50,001-100,000",2,1,1,Apple,$899,Dual,256GB
195,35-44,Other,"50,001-100,000",2,2,0,Samsung,$899,Triple,128GB
195,35-44,Other,"50,001-100,000",3,1,1,Samsung,$699,Triple,128GB
195,35-44,Other,"50,001-100,000",3,2,0,Samsung,$899,Dual,256GB
195,35-44,Other,"50,001-100,000",4,1,1,Samsung,$899,Dual,256GB
195,35-44,Other,"50,001-100,000",4,2,0,Apple,$699,Dual,256GB
196,25-34,Male,"150,001+",1,1,0,Samsung,$899,Triple,256GB
196,25-34,Male,"150,001+",1,2,1,Samsung,$699,Triple,128GB
196,25-34,Male,"150,001+",2,1,0,Apple,$899,Triple,256GB
196,25-34,Male,"150,001+",2,2,1,Samsung,$899,Dual,256GB
196,25-34,Male,"150,001+",3,1,0,Samsung,$899,Dual,128GB
196,25-34,Male,"150,001+",3,2,1,Samsung,$699,Dual,128GB
196,25-34,Male,"150,001+",4,1,0,Apple,$899,Dual,256GB
196,25-34,Male,"150,001+",4,2,1,Samsung,$699,Triple,256GB
197,45-54,Male,"150,001+",1,1,1,Apple,$899,Dual,256GB
197,45-54,Male,"150,001+",1,2,0,Apple,$899,Dual,128GB
197,45-54,Male,"150,001+",2,1,1,Apple,$699,Dual,128GB
197,45-54,Male,"150,001+",2,2,0,Apple,$699,Dual,128GB
197,45-54,Male,"150,001+",3,1,1,Samsung,$899,Triple,256GB
197,45-54,Male,"150,001+",3,2,0,Samsung,$699,Dual,256GB
197,45-54,Male,"150,001+",4,1,0,Samsung,$699,Dual,256GB
197,45-54,Male,"150,001+",4,2,1,Samsung,$899,Triple,256GB
198,45-54,Other,"100,001-150,000",1,1,0,Samsung,$899,Dual,128GB
198,45-54,Other,"100,001-150,000",1,2,1,Apple,$699,Triple,256GB
198,45-54,Other,"100,001-150,000",2,1,0,Apple,$699,Triple,128GB
198,45-54,Other,"100,001-150,000",2,2,1,Samsung,$699,Dual,128GB
198,45-54,Other,"100,001-150,000",3,1,0,Samsung,$699,Dual,256GB
198,45-54,Other,"100,001-150,000",3,2,1,Samsung,$899,Triple,256GB
198,45-54,Other,"100,001-150,000",4,1,0,Apple,$699,Triple,256GB
198,45-54,Other,"100,001-150,000",4,2,1,Samsung,$699,Dual,128GB
199,18-24,Other,"20,000-50,000",1,1,0,Samsung,$699,Triple,256GB
199,18-24,Other,"20,000-50,000",1,2,1,Apple,$899,Dual,128GB
199,18-24,Other,"20,000-50,000",2,1,0,Apple,$699,Triple,256GB
199,18-24,Other,"20,000-50,000",2,2,1,Apple,$899,Dual,256GB
199,18-24,Other,"20,000-50,000",3,1,0,Samsung,$699,Dual,256GB
199,18-24,Other,"20,000-50,000",3,2,1,Samsung,$699,Dual,128GB
199,18-24,Other,"20,000-50,000",4,1,1,Apple,$699,Triple,128GB
199,18-24,Other,"20,000-50,000",4,2,0,Apple,$899,Dual,256GB
200,25-34,Female,"150,001+",1,1,1,Apple,$899,Triple,256GB
200,25-34,Female,"150,001+",1,2,0,Samsung,$899,Triple,128GB
200,25-34,Female,"150,001+",2,1,0,Apple,$899,Triple,128GB
200,25-34,Female,"150,001+",2,2,1,Apple,$899,Dual,256GB
200,25-34,Female,"150,001+",3,1,1,Samsung,$899,Dual,256GB
200,25-34,Female,"150,001+",3,2,0,Samsung,$899,Dual,128GB
200,25-34,Female,"150,001+",4,1,0,Apple,$899,Triple,128GB
200,25-34,Female,"150,001+",4,2,1,Samsung,$899,Triple,128GB
201,35-44,Female,"50,001-100,000",1,1,0,Samsung,$899,Triple,128GB
201,35-44,Female,"50,001-100,000",1,2,1,Samsung,$699,Dual,128GB
201,35-44,Female,"50,001-100,000",2,1,0,Samsung,$899,Triple,256GB
201,35-44,Female,"50,001-100,000",2,2,1,Samsung,$699,Triple,128GB
201,35-44,Female,"50,001-100,000",3,1,1,Samsung,$699,Triple,128GB
201,35-44,Female,"50,001-100,000",3,2,0,Samsung,$699,Dual,256GB
201,35-44,Female,"50,001-100,000",4,1,0,Samsung,$699,Triple,256GB
201,35-44,Female,"50,001-100,000",4,2,1,Apple,$899,Dual,256GB
202,45-54,Other,"150,001+",1,1,1,Apple,$699,Triple,256GB
202,45-54,Other,"150,001+",1,2,0,Samsung,$899,Dual,128GB
202,45-54,Other,"150,001+",2,1,1,Apple,$899,Triple,256GB
202,45-54,Other,"150,001+",2,2,0,Samsung,$899,Triple,256GB
202,45-54,Other,"150,001+",3,1,0,Apple,$899,Dual,128GB
202,45-54,Other,"150,001+",3,2,1,Apple,$699,Triple,256GB
202,45-54,Other,"150,001+",4,1,0,Samsung,$899,Dual,128GB
202,45-54,Other,"150,001+",4,2,1,Samsung,$699,Triple,256GB
203,25-34,Female,"150,001+",1,1,1,Apple,$899,Dual,128GB
203,25-34,Female,"150,001+",1,2,0,Apple,$699,Dual,256GB
203,25-34,Female,"150,001+",2,1,0,Apple,$899,Dual,128GB
203,25-34,Female,"150,001+",2,2,1,Apple,$899,Triple,128GB
203,25-34,Female,"150,001+",3,1,1,Samsung,$699,Dual,128GB
203,25-34,Female,"150,001+",3,2,0,Samsung,$899,Dual,256GB
203,25-34,Female,"150,001+",4,1,0,Samsung,$699,Dual,256GB
203,25-34,Female,"150,001+",4,2,1,Samsung,$899,Triple,256GB
204,18-24,Male,"50,001-100,000",1,1,1,Samsung,$699,Triple,128GB
204,18-24,Male,"50,001-100,000",1,2,0,Samsung,$699,Dual,128GB
204,18-24,Male,"50,001-100,000",2,1,0,Apple,$899,Dual,256GB
204,18-24,Male,"50,001-100,000",2,2,1,Samsung,$699,Dual,256GB
204,18-24,Male,"50,001-100,000",3,1,0,Samsung,$899,Dual,128GB
204,18-24,Male,"50,001-100,000",3,2,1,Apple,$699,Triple,128GB
204,18-24,Male,"50,001-100,000",4,1,1,Samsung,$899,Dual,128GB
204,18-24,Male,"50,001-100,000",4,2,0,Apple,$699,Dual,256GB
205,25-34,Male,"100,001-150,000",1,1,1,Apple,$699,Triple,256GB
205,25-34,Male,"100,001-150,000",1,2,0,Apple,$899,Dual,128GB
205,25-34,Male,"100,001-150,000",2,1,1,Samsung,$699,Triple,256GB
205,25-34,Male,"100,001-150,000",2,2,0,Apple,$699,Triple,256GB
205,25-34,Male,"100,001-150,000",3,1,0,Samsung,$699,Triple,128GB
205,25-34,Male,"100,001-150,000",3,2,1,Apple,$899,Dual,256GB
205,25-34,Male,"100,001-150,000",4,1,1,Apple,$699,Dual,128GB
205,25-34,Male,"100,001-150,000",4,2,0,Apple,$899,Triple,256GB
206,18-24,Female,"50,001-100,000",1,1,1,Apple,$699,Triple,256GB
206,18-24,Female,"50,001-100,000",1,2,0,Apple,$699,Dual,256GB
206,18-24,Female,"50,001-100,000",2,1,0,Apple,$899,Triple,256GB
206,18-24,Female,"50,001-100,000",2,2,1,Samsung,$899,Dual,256GB
206,18-24,Female,"50,001-100,000",3,1,0,Samsung,$899,Dual,128GB
206,18-24,Female,"50,001-100,000",3,2,1,Samsung,$899,Triple,128GB
206,18-24,Female,"50,001-100,000",4,1,0,Samsung,$699,Triple,128GB
206,18-24,Female,"50,001-100,000",4,2,1,Apple,$899,Dual,128GB
207,25-34,Female,"100,001-150,000",1,1,0,Apple,$699,Dual,256GB
207,25-34,Female,"100,001-150,000",1,2,1,Apple,$699,Dual,256GB
207,25-34,Female,"100,001-150,000",2,1,0,Samsung,$899,Dual,128GB
207,25-34,Female,"100,001-150,000",2,2,1,Apple,$699,Dual,128GB
207,25-34,Female,"100,001-150,000",3,1,0,Apple,$899,Dual,256GB
207,25-34,Female,"100,001-150,000",3,2,1,Apple,$699,Dual,128GB
207,25-34,Female,"100,001-150,000",4,1,1,Samsung,$899,Triple,256GB
207,25-34,Female,"100,001-150,000",4,2,0,Apple,$699,Triple,256GB
208,18-24,Male,"150,001+",1,1,1,Samsung,$899,Triple,128GB
208,18-24,Male,"150,001+",1,2,0,Apple,$899,Triple,256GB
208,18-24,Male,"150,001+",2,1,1,Apple,$899,Triple,256GB
208,18-24,Male,"150,001+",2,2,0,Apple,$699,Triple,128GB
208,18-24,Male,"150,001+",3,1,1,Apple,$699,Triple,256GB
208,18-24,Male,"150,001+",3,2,0,Apple,$699,Triple,256GB
208,18-24,Male,"150,001+",4,1,0,Samsung,$899,Dual,256GB
208,18-24,Male,"150,001+",4,2,1,Apple,$899,Triple,128GB
209,18-24,Female,"20,000-50,000",1,1,0,Samsung,$699,Dual,128GB
209,18-24,Female,"20,000-50,000",1,2,1,Apple,$899,Dual,256GB
209,18-24,Female,"20,000-50,000",2,1,0,Samsung,$899,Triple,128GB
209,18-24,Female,"20,000-50,000",2,2,1,Samsung,$699,Triple,256GB
209,18-24,Female,"20,000-50,000",3,1,1,Samsung,$699,Triple,128GB
209,18-24,Female,"20,000-50,000",3,2,0,Apple,$699,Dual,128GB
209,18-24,Female,"20,000-50,000",4,1,0,Apple,$899,Triple,256GB
209,18-24,Female,"20,000-50,000",4,2,1,Apple,$699,Dual,256GB
210,35-44,Other,"20,000-50,000",1,1,1,Samsung,$699,Triple,256GB
210,35-44,Other,"20,000-50,000",1,2,0,Apple,$699,Dual,128GB
210,35-44,Other,"20,000-50,000",2,1,1,Apple,$899,Triple,256GB
210,35-44,Other,"20,000-50,000",2,2,0,Apple,$699,Triple,128GB
210,35-44,Other,"20,000-50,000",3,1,0,Samsung,$699,Triple,128GB
210,35-44,Other,"20,000-50,000",3,2,1,Samsung,$699,Dual,256GB
210,35-44,Other,"20,000-50,000",4,1,0,Apple,$899,Triple,256GB
210,35-44,Other,"20,000-50,000",4,2,1,Apple,$699,Triple,128GB
211,35-44,Female,"100,001-150,000",1,1,0,Apple,$899,Dual,128GB
211,35-44,Female,"100,001-150,000",1,2,1,Samsung,$699,Dual,256GB
211,35-44,Female,"100,001-150,000",2,1,1,Samsung,$899,Dual,256GB
211,35-44,Female,"100,001-150,000",2,2,0,Samsung,$699,Dual,256GB
211,35-44,Female,"100,001-150,000",3,1,1,Samsung,$699,Triple,128GB
211,35-44,Female,"100,001-150,000",3,2,0,Apple,$699,Dual,128GB
211,35-44,Female,"100,001-150,000",4,1,1,Samsung,$899,Dual,256GB
211,35-44,Female,"100,001-150,000",4,2,0,Samsung,$899,Dual,128GB
212,18-24,Other,"150,001+",1,1,1,Samsung,$899,Dual,256GB
212,18-24,Other,"150,001+",1,2,0,Apple,$899,Triple,128GB
212,18-24,Other,"150,001+",2,1,1,Apple,$699,Triple,256GB
212,18-24,Other,"150,001+",2,2,0,Samsung,$899,Dual,128GB
212,18-24,Other,"150,001+",3,1,0,Samsung,$899,Dual,128GB
212,18-24,Other,"150,001+",3,2,1,Samsung,$699,Dual,256GB
212,18-24,Other,"150,001+",4,1,1,Apple,$699,Dual,256GB
212,18-24,Other,"150,001+",4,2,0,Samsung,$899,Triple,256GB
213,35-44,Other,"150,001+",1,1,0,Samsung,$699,Dual,256GB
213,35-44,Other,"150,001+",1,2,1,Apple,$899,Dual,128GB
213,35-44,Other,"150,001+",2,1,1,Apple,$699,Triple,128GB
213,35-44,Other,"150,001+",2,2,0,Samsung,$899,Dual,256GB
213,35-44,Other,"150,001+",3,1,0,Apple,$899,Triple,256GB
213,35-44,Other,"150,001+",3,2,1,Apple,$699,Triple,256GB
213,35-44,Other,"150,001+",4,1,0,Samsung,$699,Triple,128GB
213,35-44,Other,"150,001+",4,2,1,Samsung,$899,Dual,128GB
214,18-24,Female,"50,001-100,000",1,1,1,Samsung,$699,Triple,128GB
214,18-24,Female,"50,001-100,000",1,2,0,Samsung,$699,Triple,128GB
214,18-24,Female,"50,001-100,000",2,1,0,Samsung,$899,Dual,128GB
214,18-24,Female,"50,001-100,000",2,2,1,Apple,$699,Triple,256GB
214,18-24,Female,"50,001-100,000",3,1,0,Samsung,$699,Triple,128GB
214,18-24,Female,"50,001-100,000",3,2,1,Samsung,$699,Dual,128GB
214,18-24,Female,"50,001-100,000",4,1,0,Apple,$899,Dual,256GB
214,18-24,Female,"50,001-100,000",4,2,1,Samsung,$699,Dual,256GB
215,18-24,Male,"100,001-150,000",1,1,0,Apple,$699,Triple,256GB
215,18-24,Male,"100,001-150,000",1,2,1,Apple,$899,Triple,256GB
215,18-24,Male,"100,001-150,000",2,1,0,Samsung,$899,Triple,256GB
215,18-24,Male,"100,001-150,000",2,2,1,Apple,$699,Dual,128GB
215,18-24,Male,"100,001-150,000",3,1,0,Samsung,$699,Dual,256GB
215,18-24,Male,"100,001-150,000",3,2,1,Samsung,$699,Dual,256GB
215,18-24,Male,"100,001-150,000",4,1,0,Samsung,$899,Dual,128GB
215,18-24,Male,"100,001-150,000",4,2,1,Samsung,$699,Triple,128GB
216,18-24,Other,"50,001-100,000",1,1,1,Samsung,$699,Dual,128GB
216,18-24,Other,"50,001-100,000",1,2,0,Apple,$899,Dual,256GB
216,18-24,Other,"50,001-100,000",2,1,1,Samsung,$899,Dual,128GB
216,18-24,Other,"50,001-100,000",2,2,0,Apple,$899,Dual,256GB
216,18-24,Other,"50,001-100,000",3,1,1,Apple,$899,Dual,256GB
216,18-24,Other,"50,001-100,000",3,2,0,Apple,$899,Dual,256GB
216,18-24,Other,"50,001-100,000",4,1,1,Samsung,$899,Dual,256GB
216,18-24,Other,"50,001-100,000",4,2,0,Apple,$699,Dual,128GB
217,25-34,Other,"50,001-100,000",1,1,0,Apple,$899,Triple,128GB
217,25-34,Other,"50,001-100,000",1,2,1,Apple,$899,Dual,256GB
217,25-34,Other,"50,001-100,000",2,1,0,Apple,$699,Triple,256GB
217,25-34,Other,"50,001-100,000",2,2,1,Apple,$699,Dual,256GB
217,25-34,Other,"50,001-100,000",3,1,0,Apple,$899,Dual,128GB
217,25-34,Other,"50,001-100,000",3,2,1,Samsung,$699,Dual,256GB
217,25-34,Other,"50,001-100,000",4,1,0,Apple,$899,Dual,256GB
217,25-34,Other,"50,001-100,000",4,2,1,Apple,$699,Dual,256GB
218,18-24,Male,"150,001+",1,1,0,Samsung,$699,Dual,256GB
218,18-24,Male,"150,001+",1,2,1,Samsung,$899,Dual,256GB
218,18-24,Male,"150,001+",2,1,0,Apple,$899,Dual,128GB
218,18-24,Male,"150,001+",2,2,1,Apple,$899,Dual,256GB
218,18-24,Male,"150,001+",3,1,1,Samsung,$899,Triple,256GB
218,18-24,Male,"150,001+",3,2,0,Samsung,$899,Triple,256GB
218,18-24,Male,"150,001+",4,1,0,Samsung,$899,Dual,128GB
218,18-24,Male,"150,001+",4,2,1,Samsung,$699,Dual,256GB
219,45-54,Other,"150,001+",1,1,1,Apple,$899,Dual,256GB
219,45-54,Other,"150,001+",1,2,0,Samsung,$899,Triple,256GB
219,45-54,Other,"150,001+",2,1,1,Apple,$699,Triple,128GB
219,45-54,Other,"150,001+",2,2,0,Apple,$899,Dual,256GB
219,45-54,Other,"150,001+",3,1,1,Samsung,$899,Dual,128GB
219,45-54,Other,"150,001+",3,2,0,Samsung,$699,Triple,128GB
219,45-54,Other,"150,001+",4,1,1,Apple,$699,Triple,256GB
219,45-54,Other,"150,001+",4,2,0,Samsung,$699,Dual,128GB
220,18-24,Other,"50,001-100,000",1,1,0,Samsung,$699,Triple,128GB
220,18-24,Other,"50,001-100,000",1,2,1,Samsung,$899,Dual,128GB
220,18-24,Other,"50,001-100,000",2,1,0,Apple,$899,Dual,256GB
220,18-24,Other,"50,001-100,000",2,2,1,Apple,$899,Triple,128GB
220,18-24,Other,"50,001-100,000",3,1,0,Samsung,$699,Triple,256GB
220,18-24,Other,"50,001-100,000",3,2,1,Samsung,$899,Triple,256GB
220,18-24,Other,"50,001-100,000",4,1,0,Samsung,$699,Dual,128GB
220,18-24,Other,"50,001-100,000",4,2,1,Samsung,$899,Triple,256GB
221,18-24,Other,"20,000-50,000",1,1,0,Apple,$899,Triple,256GB
221,18-24,Other,"20,000-50,000",1,2,1,Apple,$699,Triple,128GB
221,18-24,Other,"20,000-50,000",2,1,0,Apple,$699,Triple,128GB
221,18-24,Other,"20,000-50,000",2,2,1,Apple,$899,Dual,256GB
221,18-24,Other,"20,000-50,000",3,1,0,Apple,$899,Dual,256GB
221,18-24,Other,"20,000-50,000",3,2,1,Samsung,$699,Triple,256GB
221,18-24,Other,"20,000-50,000",4,1,0,Apple,$699,Dual,256GB
221,18-24,Other,"20,000-50,000",4,2,1,Apple,$899,Triple,128GB
222,45-54,Female,"150,001+",1,1,1,Apple,$899,Triple,256GB
222,45-54,Female,"150,001+",1,2,0,Apple,$699,Triple,256GB
222,45-54,Female,"150,001+",2,1,1,Samsung,$699,Dual,128GB
222,45-54,Female,"150,001+",2,2,0,Apple,$699,Dual,256GB
222,45-54,Female,"150,001+",3,1,0,Apple,$899,Triple,128GB
222,45-54,Female,"150,001+",3,2,1,Samsung,$899,Triple,128GB
222,45-54,Female,"150,001+",4,1,1,Samsung,$899,Dual,256GB
222,45-54,Female,"150,001+",4,2,0,Samsung,$899,Triple,128GB
223,25-34,Male,"50,001-100,000",1,1,1,Samsung,$699,Triple,128GB
223,25-34,Male,"50,001-100,000",1,2,0,Samsung,$899,Triple,128GB
223,25-34,Male,"50,001-100,000",2,1,1,Apple,$699,Triple,256GB
223,25-34,Male,"50,001-100,000",2,2,0,Samsung,$899,Triple,256GB
223,25-34,Male,"50,001-100,000",3,1,0,Samsung,$699,Dual,128GB
223,25-34,Male,"50,001-100,000",3,2,1,Apple,$899,Dual,256GB
223,25-34,Male,"50,001-100,000",4,1,0,Apple,$699,Dual,128GB
223,25-34,Male,"50,001-100,000",4,2,1,Apple,$699,Triple,128GB
224,45-54,Female,"100,001-150,000",1,1,1,Samsung,$899,Dual,128GB
224,45-54,Female,"100,001-150,000",1,2,0,Apple,$899,Dual,256GB
224,45-54,Female,"100,001-150,000",2,1,0,Samsung,$699,Triple,256GB
224,45-54,Female,"100,001-150,000",2,2,1,Apple,$699,Dual,256GB
224,45-54,Female,"100,001-150,000",3,1,0,Apple,$899,Dual,128GB
224,45-54,Female,"100,001-150,000",3,2,1,Samsung,$899,Triple,128GB
224,45-54,Female,"100,001-150,000",4,1,0,Apple,$699,Dual,128GB
224,45-54,Female,"100,001-150,000",4,2,1,Samsung,$899,Dual,256GB
225,25-34,Female,"50,001-100,000",1,1,1,Apple,$699,Triple,128GB
225,25-34,Female,"50,001-100,000",1,2,0,Samsung,$699,Dual,128GB
225,25-34,Female,"50,001-100,000",2,1,1,Samsung,$699,Dual,128GB
225,25-34,Female,"50,001-100,000",2,2,0,Apple,$899,Dual,128GB
225,25-34,Female,"50,001-100,000",3,1,0,Samsung,$699,Triple,256GB
225,25-34,Female,"50,001-100,000",3,2,1,Samsung,$899,Dual,128GB
225,25-34,Female,"50,001-100,000",4,1,0,Apple,$899,Dual,256GB
